Title,Product Link,Image URL,Rating,Ratings & Reviews,Price,Original Price,Discount,Key Features,Exchange Offer,Bank Offer,Timestamp
HP Victus Gaming 15-With Backlit AMD Ryzen 5 Hexa Core R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 G...,https://www.flipkart.com/hp-victus-gaming-15-with-backlit-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0180ax-laptop/p/itm577361ccf46d4?pid=COMHAWXYTGJEGNVP&lid=LSTCOMHAWXYTGJEGNVPXJ2MRD&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_350&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMHAWXYTGJEGNVP.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/p/m/-original-imahbq4hu7qfhchn.jpeg?q=70,4.3,780 Ratings & 56 Reviews,"₹69,999","₹79,999",12% off,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', 'Win 11 + Office H&S 2021', '1 Year Onsite Hardware Service']",,Bank Offer,2025-07-21 19:12:39
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_351&otracker=search&fm=organic&iid=en_jEKNi-zwTylmH8MjMd_V8gDlt51jZIn3WUjpSUhWICqxrLSSI5fvfY2U5AcK-oZhqLQh_KWi6mBHhclxer0i5g%3D%3D&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/w/gemibook-x-pro-laptop-chuwi-original-imagwfm84fgdm8bv.jpeg?q=70,4.1,696 Ratings & 128 Reviews,"₹18,990","₹34,990",45% off,"['Intel Celeron Quad Core Processor (12th Gen)', '8 GB LPDDR5 RAM', '64 bit Windows 11 Home Operating System', '256 GB SSD', '35.81 cm (14.1 inch) Display', 'WPS Office, Operating System Software', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:39
Lenovo 100e Chromebook Gen 4 MediaTek MediaTek Kompanio 528 - (4 GB/64 GB EMMC Storage/Chrome OS) 82W0...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-528-4-gb-64-gb-emmc-storage-chrome-os-82w0001dha/p/itm37ef89935fcd5?pid=COMHA9FKZ7KSC3SZ&lid=LSTCOMHA9FKZ7KSC3SZ6YMQQQ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_352&otracker=search&fm=organic&iid=en_jEKNi-zwTylmH8MjMd_V8gDlt51jZIn3WUjpSUhWICoZY2y_mdX2b4169d-7Q1d3g3hfFs1dODdYTdr4m5lH8vcUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.8,187 Ratings & 17 Reviews,"₹10,499","₹37,690",72% off,"['MediaTek MediaTek Kompanio 528 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹9,400
 Off on Exchange",Bank Offer,2025-07-21 19:12:40
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2018AU Thin and Light...,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-15-eh2018au-thin-light-laptop/p/itmdbf842a3a50ec?pid=COMGCGST8ZYGUDGT&lid=LSTCOMGCGST8ZYGUDGTSY4CGY&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_353&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMGCGST8ZYGUDGT.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/o/1/-original-imahcd9h8um8zysj.jpeg?q=70,4.2,504 Ratings & 48 Reviews,"₹49,490","₹64,990",23% off,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:40
HP 15 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Pro) 15 Thin and Light Laptop,https://www.flipkart.com/hp-15-2025-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-pro-thin-light-laptop/p/itmaa5f4f6144167?pid=COMHCPHQX9AJ87HZ&lid=LSTCOMHCPHQX9AJ87HZ4WUKFI&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_354&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMHCPHQX9AJ87HZ.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/1/y/15-thin-and-light-laptop-hp-original-imahcphqbf6fyche.jpeg?q=70,,,"₹24,990","₹44,990",44% off,"['AMD Athlon Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2021, Windows 11 Pro', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:40
HP MS Office 2024 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) fd0466TU Thin and L...,https://www.flipkart.com/hp-ms-office-2024-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-fd0466tu-thin-light-laptop/p/itm6eff3fc8ce4eb?pid=COMH8QXWZPH2HVV9&lid=LSTCOMH8QXWZPH2HVV9PKZUHQ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_355&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMH8QXWZPH2HVV9.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/u/3/-original-imah9h2nysz9jmzz.jpeg?q=70,,,"₹53,990","₹67,205",19% off,"['Intel Core i5 Processor (13th Gen)', '8 GB DDR4 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office H&S Edition 2024', '1 Year Carry-in Warranty']",,Bank Offer,2025-07-21 19:12:41
HP ENVY AMD Ryzen 5 Hexa Core 8640HS - (16 GB/512 GB SSD/Windows 11 Home) 14-fa0038AU Thin and Light L...,https://www.flipkart.com/hp-envy-amd-ryzen-5-hexa-core-8640hs-16-gb-512-gb-ssd-windows-11-home-14-fa0038au-thin-light-laptop/p/itm2e233fa96fd90?pid=COMGYFMD3GYK34ZS&lid=LSTCOMGYFMD3GYK34ZS2GRWE8&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_356&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMGYFMD3GYK34ZS.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/3/b/-original-imahcd9n2egxkgqn.jpeg?q=70,3.5,8 Ratings & 0 Reviews,"₹77,990","₹99,148",21% off,"['AMD Ryzen 5 Hexa Core Processor', '16 GB LPDDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', '1 Year Onsite warranty']",,Bank Offer,2025-07-21 19:12:41
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGL82DZU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_357&otracker=search&fm=organic&iid=en_jEKNi-zwTylmH8MjMd_V8gDlt51jZIn3WUjpSUhWICpPKl9Z-_qyNc64xI8pkSLVOdYS8Dyvo8CnDyBCsG3EbOI7uWi7bi3WLqk6JF-UYDE%3D&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/6/g/-original-imagy3tzbj3xgvu4.jpeg?q=70,3.8,"2,202 Ratings & 197 Reviews","₹13,990","₹28,690",51% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹11,500
 Off on Exchange",Bank Offer,2025-07-21 19:12:41
Lenovo Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 11 Home) ...,https://www.flipkart.com/lenovo-slim-5-co-pilot-next-gen-ai-pc-full-metal-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_358&otracker=search&fm=organic&iid=en_jEKNi-zwTylmH8MjMd_V8gDlt51jZIn3WUjpSUhWICpljU8-4gToX-vOMUzCWlnjFfxgFkfpfCwK6NmdAZXVzKV8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/f/s/-original-imahd6dzpmq8aazp.jpeg?q=70,4.1,359 Ratings & 53 Reviews,"₹72,190","₹1,25,890",42% off,"['Snapdragon X Plus Processor', '16 GB LPDDR5X RAM', 'Windows 11 Operating System', '1 TB SSD', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹25,000
 Off on Exchange",Bank Offer,2025-07-21 19:12:42
HP 15s Intel Core i3 10th Gen 1005G1 - (4 GB/512 GB SSD/Windows 10 Home) 15s-fr1004tu Thin and Light L...,https://www.flipkart.com/hp-15s-intel-core-i3-10th-gen-1005g1-4-gb-512-gb-ssd-windows-10-home-15s-fr1004tu-thin-light-laptop/p/itmf73695419f320?pid=COMFRWT5MDPKAQWA&lid=LSTCOMFRWT5MDPKAQWASO6AQU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_359&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMFRWT5MDPKAQWA.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/kae95e80/computer/q/w/a/hp-original-imafrzbfruxgg23e.jpeg?q=70,4.4,"1,579 Ratings & 213 Reviews","₹37,990","₹51,990",26% off,"['Intel Core i3 Processor (10th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019, HP Support Assistant, HP Recovery Manager, HP Documentation, HP Sure Connect, HP JumpStart, HP Audio Switch, HP ePrint, Dropbox', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:42
HP Intel Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX RTX 4070 ...,https://www.flipkart.com/hp-intel-core-i7-13th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-8gb-wf0262tx-gaming-laptop/p/itmd8f005f9074d8?pid=COMHD8FFZVG6D8ZD&lid=LSTCOMHD8FFZVG6D8ZDSISZQ1&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_15_360&otracker=search&fm=organic&iid=1865bd0c-65c3-4bff-815d-f4b237a15720.COMHD8FFZVG6D8ZD.SEARCH&ppt=sp&ppn=sp&ssid=iive55xd3k0000001753105352535&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/e/x/wf0262tx-gaming-laptop-hp-original-imahd8ff8ygmzu3b.jpeg?q=70,,,"₹1,29,000","₹1,69,000",23% off,"['Intel Core i7 Processor (13th Gen)', '16 GB DDR5 RAM', 'Windows 11 Home Operating System', '1 TB SSD', '40.89 cm (16.1 inch) Display', '1 Year Warranty']",,Bank Offer,2025-07-21 19:12:42
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 ...,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-cx1500cka-nj0413/p/itmc1d20ec9ce589?pid=COMGSHM3XZGQ5MGT&lid=LSTCOMGSHM3XZGQ5MGTME70B6&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_361&otracker=search&fm=organic&iid=en_Q5Sqr9lJs8_tBjNBic3ZoT25J3HYqgRHq2dZnPOdbmuMdGoKVVm1mHdsfOJpLhl8kwBWtDy979jBbv7RAr_lCE4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/n/3/cx1500cka-ej0275-chromebook-asus-original-imah2mw8nykenzdx.jpeg?q=70,3.8,"3,084 Ratings & 273 Reviews","₹16,990","₹32,990",48% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:48
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAR749MF&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_362&otracker=search&fm=organic&iid=en_Q5Sqr9lJs8_tBjNBic3ZoT25J3HYqgRHq2dZnPOdbmvIAVN9DWxJWjw-NVx2JAf27NGitmIv19gMwKdvIp7F14QEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.9,346 Ratings & 33 Reviews,"₹9,499","₹16,298",41% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹8,700
 Off on Exchange",Bank Offer,2025-07-21 19:12:49
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3038TU Thin and Light Lap...,https://www.flipkart.com/hp-15s-intel-core-i3-11th-gen-1115g4-8-gb-1-tb-hdd-windows-10-home-15s-du3038tu-thin-light-laptop/p/itmd6f033a4d0056?pid=COMFZ4TUFA33AC7Y&lid=LSTCOMFZ4TUFA33AC7YITRAGB&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_363&otracker=search&fm=organic&iid=10d23001-e3cf-4986-aa70-629086a44a11.COMFZ4TUFA33AC7Y.SEARCH&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/kjlrb0w0/computer/c/7/y/hp-original-imafz4uychtxgbwh.jpeg?q=70,4,"2,453 Ratings & 302 Reviews","₹40,816","₹46,805",12% off,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '39.62 cm (15.6 inch) Display', 'HP Documentation, HP BIOS Recovery, HP Smart, Dropbox, HP Support Assistant, Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']","Upto 
₹28,000
 Off on Exchange",Bank Offer,2025-07-21 19:12:51
HP 15s AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0031AU Thin and Light Lap...,https://www.flipkart.com/hp-15s-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-15-fc0031au-thin-light-laptop/p/itm33d61a12623b2?pid=COMGZNSBRQGFT9ZW&lid=LSTCOMGZNSBRQGFT9ZWR7WT6E&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_364&otracker=search&fm=organic&iid=10d23001-e3cf-4986-aa70-629086a44a11.COMGZNSBRQGFT9ZW.SEARCH&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/p/p/-original-imahcd9dpgfsqfzg.jpeg?q=70,4.2,119 Ratings & 12 Reviews,"₹55,990","₹62,527",10% off,"['AMD Ryzen 5 Quad Core Processor', '16 GB LPDDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']","Upto 
₹25,000
 Off on Exchange",Bank Offer,2025-07-21 19:12:52
HP AMD Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15S-ER1501AU Laptop,https://www.flipkart.com/hp-amd-ryzen-3-dual-core-8-gb-256-gb-ssd-windows-11-home-15s-er1501au-laptop/p/itmf080809bac9e9?pid=COMGK3GKQYZHPRFN&lid=LSTCOMGK3GKQYZHPRFND2PVZT&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_365&otracker=search&fm=organic&iid=10d23001-e3cf-4986-aa70-629086a44a11.COMGK3GKQYZHPRFN.SEARCH&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/o/e/er1501au-laptop-hp-original-imagk3gktwtrz9kt.jpeg?q=70,4,261 Ratings & 24 Reviews,"₹26,990","₹43,990",38% off,"['AMD Ryzen 3 Dual Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 YEAR']",,Bank Offer,2025-07-21 19:12:52
HP Spectre x360 OLED Eyesafe Evo Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) 14-ef...,https://www.flipkart.com/hp-spectre-x360-oled-eyesafe-evo-intel-core-i7-13th-gen-1355u-16-gb-1-tb-ssd-windows-11-home-14-ef2033tu-thin-light-laptop/p/itm41b4b90a8513b?pid=COMGZ3S6HKVCSWJQ&lid=LSTCOMGZ3S6HKVCSWJQFCSDMR&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_366&otracker=search&fm=organic&iid=10d23001-e3cf-4986-aa70-629086a44a11.COMGZ3S6HKVCSWJQ.SEARCH&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/v/m/-original-imahcd9gpuhevtyn.jpeg?q=70,4.8,4 Ratings & 1 Reviews,"₹1,40,990","₹1,57,376",10% off,"['Intel Core i7 Processor (13th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '34.29 cm (13.5 Inch) Touchscreen Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:53
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0506tu/p/itmb2e03ff1f9366?pid=COMGBHKFAYHEMVAT&lid=LSTCOMGBHKFAYHEMVATTMWBVX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_367&otracker=search&fm=organic&iid=en_Q5Sqr9lJs8_tBjNBic3ZoT25J3HYqgRHq2dZnPOdbmv8IG6Ki_OZtGxJGu_Z6WvaDCjsPj5zGuR77J0ugOtXAUKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/c/f/-original-imah4sspuxggtusq.jpeg?q=70,3.9,"1,931 Ratings & 158 Reviews","₹17,990","₹32,295",44% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', '64 bit Chrome Operating System', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']","Upto 
₹17,000
 Off on Exchange",Bank Offer,2025-07-21 19:12:53
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154/p/itmdf634cde7dec2?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_368&otracker=search&fm=organic&iid=en_Q5Sqr9lJs8_tBjNBic3ZoT25J3HYqgRHq2dZnPOdbms7NFsecbDxw_3S2_hlNxRWxbB5WYMNK_jZ2vyovaMA9Oo15S0a61Wzzbg3qNOknKY%3D&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/i/m/-original-imahdh2st3kwr6qc.jpeg?q=70,4.4,5 Ratings & 0 Reviews,"₹14,990","₹32,990",54% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', 'MyASUS', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:53
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14-gr0000TU Thin and Light ...,https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-14-gr0000tu-thin-light/p/itm033a2153736a2?pid=COMGYSFGDEGVN2BX&lid=LSTCOMGYSFGDEGVN2BXPJ1UYU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_369&otracker=search&fm=organic&iid=10d23001-e3cf-4986-aa70-629086a44a11.COMGYSFGDEGVN2BX.SEARCH&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/5/k/-original-imahcd9mx2dwzmjz.jpeg?q=70,4.5,55 Ratings & 3 Reviews,"₹59,000","₹64,990",9% off,"['Intel Core i3 Processor (13th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:53
HP Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2627TU Thin and Light Lapto...,https://www.flipkart.com/hp-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-15s-fq2627tu-thin-light-laptop/p/itmc4b19c2e2f791?pid=COMGCGSTPGZJKC6F&lid=LSTCOMGCGSTPGZJKC6FCNOOOV&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_370&otracker=search&fm=organic&iid=10d23001-e3cf-4986-aa70-629086a44a11.COMGCGSTPGZJKC6F.SEARCH&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,4.2,647 Ratings & 60 Reviews,"₹36,890","₹47,990",23% off,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:12:54
Lenovo Yoga Slim 7 Qualcomm Snapdragon X Plus - (32 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 14Q8X9 Th...,https://www.flipkart.com/lenovo-yoga-slim-7-qualcomm-snapdragon-x-plus-32-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm54e8de57bb730?pid=COMH9C7XFM6KJGJK&lid=LSTCOMH9C7XFM6KJGJKPVFXIG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_16_371&otracker=search&fm=organic&iid=en_Q5Sqr9lJs8_tBjNBic3ZoT25J3HYqgRHq2dZnPOdbmsf27eCYORxKUFljx-4DUxXfRM67GxmcsCKhovS-V7jyfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=zbe4h47ydc0000001753105363536&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/m/-original-imah3ytgpzvxyt7b.jpeg?q=70,,,"₹1,29,190","₹1,95,890",34% off,"['Qualcomm Snapdragon X Plus Processor', '32 GB LPDDR5X RAM', 'Windows 11 Home Operating System', '1 TB SSD', '36.83 cm (14.5 Inch) Touchscreen Display', 'Office Home 2024', '1 Year On-Site Warranty']",,Bank Offer,2025-07-21 19:12:54
